PerformanceID,EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PR5604,3C78-06E7,Konstantin,Muldownie,Male,24,Some Travel,Technology,7,CA,Asian or Asian American,4,Information Systems,Software Engineer,Married,85074,1,No,15/01/2018,No,4,1,2,4,01/06/2022,4,5,2,1,0,4,4,4
PR3965,BBD0-FB7D,Edin,Savill,Female,23,Some Travel,Sales,19,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Divorced,87629,2,No,19/01/2018,No,4,4,4,1,05/12/2020,3,4,5,2,0,2,4,3
PR4961,BBD0-FB7D,Edin,Savill,Female,23,Some Travel,Sales,19,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Divorced,87629,2,No,19/01/2018,No,4,4,4,1,05/12/2021,4,2,4,3,1,5,4,4
PR6041,BBD0-FB7D,Edin,Savill,Female,23,Some Travel,Sales,19,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Divorced,87629,2,No,19/01/2018,No,4,4,4,1,05/12/2022,4,3,2,3,0,4,3,3
PR4208,106F-F7C7,Amelia,Izard,Female,25,Some Travel,Technology,13,NY,Black or African American,1,Information Systems,Analytics Manager,Married,168483,0,Yes,20/01/2018,No,4,2,3,1,08/12/2020,3,3,5,1,1,2,4,4
PR5229,106F-F7C7,Amelia,Izard,Female,25,Some Travel,Technology,13,NY,Black or African American,1,Information Systems,Analytics Manager,Married,168483,0,Yes,20/01/2018,No,4,2,3,1,08/12/2021,4,2,5,1,0,5,3,2
PR6335,106F-F7C7,Amelia,Izard,Female,25,Some Travel,Technology,13,NY,Black or African American,1,Information Systems,Analytics Manager,Married,168483,0,Yes,20/01/2018,No,4,2,3,1,08/12/2022,3,3,5,1,0,4,5,5
PR1103,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/11/2016,3,4,2,1,0,5,3,2
PR134,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/12/2013,5,4,2,1,0,4,5,4
PR1658,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/11/2017,4,3,4,1,0,5,4,4
PR2317,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/11/2018,3,5,4,1,1,3,5,5
PR3073,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/11/2019,3,3,3,3,1,5,5,5
PR329,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/12/2014,4,2,2,1,3,3,4,3
PR3957,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/10/2020,4,4,2,3,0,4,5,4
PR4953,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/10/2021,5,3,3,1,2,3,3,2
PR6033,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/10/2022,3,2,3,3,0,2,5,5
PR658,A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,26/01/2018,Yes,2,1,1,1,05/12/2015,5,4,4,3,3,5,5,5
PR3889,EE7E-F5AC,Nonna,Bagnold,Female,23,Some Travel,Sales,19,CA,White,3,Other,Sales Representative,Single,27185,0,No,30/01/2018,No,4,4,4,0,4/17/2020,3,2,4,2,2,3,3,2
PR4880,EE7E-F5AC,Nonna,Bagnold,Female,23,Some Travel,Sales,19,CA,White,3,Other,Sales Representative,Single,27185,0,No,30/01/2018,No,4,4,4,0,4/17/2021,5,3,3,3,0,4,5,5
PR5958,EE7E-F5AC,Nonna,Bagnold,Female,23,Some Travel,Sales,19,CA,White,3,Other,Sales Representative,Single,27185,0,No,30/01/2018,No,4,4,4,0,4/17/2022,4,5,4,1,0,3,3,2
PR4252,C27A-1115,Alasteir,Muge,Male,25,Frequent Traveller,Technology,20,NY,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,96514,1,No,04/02/2018,No,4,4,4,0,8/30/2020,5,4,5,3,1,3,5,5
PR5277,C27A-1115,Alasteir,Muge,Male,25,Frequent Traveller,Technology,20,NY,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,96514,1,No,04/02/2018,No,4,4,4,0,8/30/2021,4,4,3,1,0,4,5,4
PR6382,C27A-1115,Alasteir,Muge,Male,25,Frequent Traveller,Technology,20,NY,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,96514,1,No,04/02/2018,No,4,4,4,0,8/30/2022,5,4,2,3,0,4,4,4
PR1513,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/03/2017,3,2,2,3,0,3,3,2
PR2154,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/03/2018,3,5,3,1,0,3,5,4
PR233,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/04/2014,5,4,5,2,0,2,3,2
PR2889,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/03/2019,4,3,2,2,2,4,3,3
PR3743,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/02/2020,4,3,5,3,1,3,3,2
PR4722,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/02/2021,3,3,2,3,1,3,4,3
PR539,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/04/2015,4,3,5,1,1,3,5,5
PR5789,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/02/2022,3,3,3,2,0,2,3,3
PR68,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/04/2013,3,3,3,1,0,5,5,5
PR968,C57E-6E4F,Tremain,Drakes,Male,24,No Travel ,Technology,35,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,32502,0,Yes,06/02/2018,Yes,1,1,1,0,03/03/2016,4,3,5,3,2,4,5,5
PR4347,BBB4-89C7,Ilene,Moffat,Non-Binary,25,Some Travel,Technology,19,IL,Mixed or multiple ethnic groups,3,Computer Science,Senior Software Engineer,Divorced,90418,2,Yes,14/02/2018,No,4,4,4,4,10/17/2020,5,3,2,2,2,5,5,5
PR5384,BBB4-89C7,Ilene,Moffat,Non-Binary,25,Some Travel,Technology,19,IL,Mixed or multiple ethnic groups,3,Computer Science,Senior Software Engineer,Divorced,90418,2,Yes,14/02/2018,No,4,4,4,4,10/17/2021,5,4,3,3,0,2,4,3
PR6499,BBB4-89C7,Ilene,Moffat,Non-Binary,25,Some Travel,Technology,19,IL,Mixed or multiple ethnic groups,3,Computer Science,Senior Software Engineer,Divorced,90418,2,Yes,14/02/2018,No,4,4,4,4,10/17/2022,3,4,4,3,3,3,4,3
PR4195,84AD-D566,Ashien,Villa,Female,22,Some Travel,Technology,16,CA,American Indian or Alaska Native,3,Business Studies,Software Engineer,Single,30838,0,No,16/02/2018,No,4,4,4,0,08/06/2020,3,5,2,3,2,4,5,5
PR5214,84AD-D566,Ashien,Villa,Female,22,Some Travel,Technology,16,CA,American Indian or Alaska Native,3,Business Studies,Software Engineer,Single,30838,0,No,16/02/2018,No,4,4,4,0,08/06/2021,4,2,5,3,2,5,4,3
PR6319,84AD-D566,Ashien,Villa,Female,22,Some Travel,Technology,16,CA,American Indian or Alaska Native,3,Business Studies,Software Engineer,Single,30838,0,No,16/02/2018,No,4,4,4,0,08/06/2022,3,5,4,1,1,5,4,3
PR3977,26DF-1241,Hebert,Drewes,Male,23,Some Travel,Sales,33,NY,White,3,Economics,Sales Representative,Married,30477,1,No,20/02/2018,No,4,2,3,3,5/15/2020,3,3,5,1,1,4,5,4
PR4973,26DF-1241,Hebert,Drewes,Male,23,Some Travel,Sales,33,NY,White,3,Economics,Sales Representative,Married,30477,1,No,20/02/2018,No,4,2,3,3,5/15/2021,5,2,4,2,1,2,5,5
PR6054,26DF-1241,Hebert,Drewes,Male,23,Some Travel,Sales,33,NY,White,3,Economics,Sales Representative,Married,30477,1,No,20/02/2018,No,4,2,3,3,5/15/2022,3,2,2,1,1,5,4,4
PR1099,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/09/2016,2,4,1,1,2,2,4,4
PR133,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/10/2013,3,4,5,1,0,3,4,3
PR1655,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/09/2017,5,2,2,3,1,3,3,2
PR2314,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/09/2018,3,4,2,3,1,2,3,3
PR3068,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/09/2019,5,4,2,1,1,5,3,3
PR327,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/10/2014,5,5,2,1,1,2,5,5
PR3952,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/08/2020,3,4,2,3,0,3,5,4
PR4948,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/08/2021,4,4,2,1,2,3,5,5
PR6028,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/08/2022,5,5,4,3,1,5,5,5
PR655,4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,22/02/2018,Yes,1,0,1,1,05/10/2015,5,4,2,1,1,3,4,3
PR1074,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/28/2016,3,5,3,1,0,4,3,2
PR117,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/29/2013,4,5,3,1,0,5,5,4
PR1628,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/28/2017,4,3,4,2,0,2,4,3
PR2287,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/28/2018,3,2,4,1,1,3,4,3
PR3036,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/28/2019,4,2,4,1,0,5,3,3
PR306,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/29/2014,4,2,4,2,1,2,3,3
PR3917,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/27/2020,5,4,4,1,3,4,4,3
PR4911,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/27/2021,3,4,1,3,1,1,4,4
PR5991,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/27/2022,4,3,2,1,1,4,5,5
PR633,D93A-CC98,Arabella,Mont,Female,24,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,208684,0,Yes,06/03/2018,Yes,2,0,0,0,4/29/2015,5,4,2,2,2,2,5,4
PR4345,75CF-67E0,Andra,Stickney,Female,25,No Travel ,Technology,12,NY,Black or African American,2,Information Systems,Data Scientist,Divorced,28926,2,Yes,06/03/2018,No,4,1,3,4,10/16/2020,3,2,3,3,1,4,3,3
PR5382,75CF-67E0,Andra,Stickney,Female,25,No Travel ,Technology,12,NY,Black or African American,2,Information Systems,Data Scientist,Divorced,28926,2,Yes,06/03/2018,No,4,1,3,4,10/16/2021,5,2,3,3,3,5,4,4
PR6496,75CF-67E0,Andra,Stickney,Female,25,No Travel ,Technology,12,NY,Black or African American,2,Information Systems,Data Scientist,Divorced,28926,2,Yes,06/03/2018,No,4,1,3,4,10/16/2022,5,4,5,1,0,4,3,2
PR1064,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/22/2016,4,5,4,3,0,3,4,3
PR108,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/23/2013,5,2,5,3,1,5,5,5
PR1617,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/22/2017,4,5,3,2,0,5,4,3
PR2272,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/22/2018,4,4,4,2,1,5,5,4
PR297,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/23/2014,3,5,3,1,2,3,4,4
PR3018,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/22/2019,3,5,4,3,0,2,4,4
PR3896,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/21/2020,5,4,4,2,0,3,5,5
PR4888,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/21/2021,2,3,1,2,1,4,4,4
PR5967,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/21/2022,5,5,3,3,2,3,3,3
PR622,4188-C61D,Fanny,Yoell,Female,22,No Travel ,Technology,27,CA,White,1,Information Systems,Data Scientist,Single,23039,0,No,08/03/2018,Yes,0,0,0,0,4/23/2015,3,2,5,3,2,5,5,4
PR3673,45A4-C1D0,Baxy,Goodliff,Male,22,Some Travel,Technology,11,IL,Mixed or multiple ethnic groups,3,Computer Science,Software Engineer,Divorced,74314,1,No,14/03/2018,No,4,0,1,3,02/04/2020,2,4,4,3,0,1,5,5
PR4645,45A4-C1D0,Baxy,Goodliff,Male,22,Some Travel,Technology,11,IL,Mixed or multiple ethnic groups,3,Computer Science,Software Engineer,Divorced,74314,1,No,14/03/2018,No,4,0,1,3,02/03/2021,3,2,2,3,1,4,3,2
PR5707,45A4-C1D0,Baxy,Goodliff,Male,22,Some Travel,Technology,11,IL,Mixed or multiple ethnic groups,3,Computer Science,Software Engineer,Divorced,74314,1,No,14/03/2018,No,4,0,1,3,02/03/2022,5,5,2,1,1,3,3,3
PR4522,6CC9-81FC,Anatollo,Dake,Male,25,No Travel ,Technology,43,CA,White,3,Computer Science,Data Scientist,Single,33086,0,No,15/03/2018,No,4,4,4,2,12/29/2020,3,2,2,3,1,3,5,5
PR5577,6CC9-81FC,Anatollo,Dake,Male,25,No Travel ,Technology,43,CA,White,3,Computer Science,Data Scientist,Single,33086,0,No,15/03/2018,No,4,4,4,2,12/29/2021,4,2,3,1,0,3,3,3
PR6708,6CC9-81FC,Anatollo,Dake,Male,25,No Travel ,Technology,43,CA,White,3,Computer Science,Data Scientist,Single,33086,0,No,15/03/2018,No,4,4,4,2,12/29/2022,3,2,5,3,0,2,4,3
PR4213,9283-E971,Meredith,Hansod,Female,40,Frequent Traveller,Sales,30,NY,Asian or Asian American,4,Marketing ,Sales Executive,Married,250555,1,Yes,19/03/2018,No,4,4,4,2,8/13/2020,3,2,2,1,1,2,4,4
PR5234,9283-E971,Meredith,Hansod,Female,40,Frequent Traveller,Sales,30,NY,Asian or Asian American,4,Marketing ,Sales Executive,Married,250555,1,Yes,19/03/2018,No,4,4,4,2,8/13/2021,5,5,5,3,1,3,4,4
PR6340,9283-E971,Meredith,Hansod,Female,40,Frequent Traveller,Sales,30,NY,Asian or Asian American,4,Marketing ,Sales Executive,Married,250555,1,Yes,19/03/2018,No,4,4,4,2,8/13/2022,5,4,4,1,1,4,5,4
PR3987,72A2-1105,Mollee,Hartop,Female,22,Some Travel,Sales,36,NY,Black or African American,3,Marketing,Sales Executive,Single,60699,0,No,21/03/2018,No,4,0,3,0,5/19/2020,3,4,2,1,1,3,4,3
PR4987,72A2-1105,Mollee,Hartop,Female,22,Some Travel,Sales,36,NY,Black or African American,3,Marketing,Sales Executive,Single,60699,0,No,21/03/2018,No,4,0,3,0,5/19/2021,5,4,3,2,0,4,4,3
PR6071,72A2-1105,Mollee,Hartop,Female,22,Some Travel,Sales,36,NY,Black or African American,3,Marketing,Sales Executive,Single,60699,0,No,21/03/2018,No,4,0,3,0,5/19/2022,3,5,3,2,3,3,5,4
PR3776,34FB-D8F3,Sheffie,McCrum,Male,25,Some Travel,Technology,11,NY,White,2,Computer Science,Engineering Manager,Married,285138,1,No,21/03/2018,No,4,0,3,4,03/10/2020,4,2,5,1,1,2,5,5
PR4759,34FB-D8F3,Sheffie,McCrum,Male,25,Some Travel,Technology,11,NY,White,2,Computer Science,Engineering Manager,Married,285138,1,No,21/03/2018,No,4,0,3,4,03/10/2021,4,5,4,1,1,4,4,4
PR5827,34FB-D8F3,Sheffie,McCrum,Male,25,Some Travel,Technology,11,NY,White,2,Computer Science,Engineering Manager,Married,285138,1,No,21/03/2018,No,4,0,3,4,03/10/2022,5,2,4,3,1,3,3,3
PR4377,65C9-0885,Kain,Libero,Male,25,Frequent Traveller,Technology,24,CA,White,1,Computer Science,Senior Software Engineer,Divorced,121373,1,No,21/03/2018,No,4,0,2,1,10/28/2020,5,2,4,3,1,5,4,3
PR5414,65C9-0885,Kain,Libero,Male,25,Frequent Traveller,Technology,24,CA,White,1,Computer Science,Senior Software Engineer,Divorced,121373,1,No,21/03/2018,No,4,0,2,1,10/28/2021,5,2,2,2,3,3,4,4
PR6528,65C9-0885,Kain,Libero,Male,25,Frequent Traveller,Technology,24,CA,White,1,Computer Science,Senior Software Engineer,Divorced,121373,1,No,21/03/2018,No,4,0,2,1,10/28/2022,5,5,3,2,1,5,4,4
PR4244,42F5-707F,Wilburt,Feldhuhn,Male,23,Some Travel,Technology,44,NY,White,3,Information Systems,Senior Software Engineer,Married,81034,2,Yes,25/03/2018,No,4,1,1,0,8/24/2020,3,2,4,1,0,5,3,3
PR5266,42F5-707F,Wilburt,Feldhuhn,Male,23,Some Travel,Technology,44,NY,White,3,Information Systems,Senior Software Engineer,Married,81034,2,Yes,25/03/2018,No,4,1,1,0,8/24/2021,4,2,4,1,0,2,3,2
PR6372,42F5-707F,Wilburt,Feldhuhn,Male,23,Some Travel,Technology,44,NY,White,3,Information Systems,Senior Software Engineer,Married,81034,2,Yes,25/03/2018,No,4,1,1,0,8/24/2022,1,3,2,2,1,4,3,2
PR3747,03D3-AA88,Mycah,Brolechan,Male,23,Some Travel,Technology,8,NY,White,4,Other,Software Engineer,Married,42250,2,No,26/03/2018,No,4,1,2,4,03/02/2020,3,4,2,1,1,3,5,4
PR4726,03D3-AA88,Mycah,Brolechan,Male,23,Some Travel,Technology,8,NY,White,4,Other,Software Engineer,Married,42250,2,No,26/03/2018,No,4,1,2,4,03/02/2021,4,4,5,3,0,2,5,4
PR5793,03D3-AA88,Mycah,Brolechan,Male,23,Some Travel,Technology,8,NY,White,4,Other,Software Engineer,Married,42250,2,No,26/03/2018,No,4,1,2,4,03/02/2022,4,5,5,2,0,3,3,2
PR4131,1A38-1D62,Maurise,Shaxby,Female,24,Some Travel,Technology,21,CA,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Divorced,36862,1,Yes,29/03/2018,No,4,2,4,0,07/11/2020,4,5,2,3,2,4,4,3
PR5142,1A38-1D62,Maurise,Shaxby,Female,24,Some Travel,Technology,21,CA,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Divorced,36862,1,Yes,29/03/2018,No,4,2,4,0,07/11/2021,4,5,3,1,0,2,5,5
PR6245,1A38-1D62,Maurise,Shaxby,Female,24,Some Travel,Technology,21,CA,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Divorced,36862,1,Yes,29/03/2018,No,4,2,4,0,07/11/2022,4,5,5,2,1,4,5,5
PR4214,D7C2-EAA5,Camila,Lergan,Female,23,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Divorced,67558,1,No,31/03/2018,No,4,1,1,1,8/13/2020,5,4,2,1,0,3,5,5
PR5235,D7C2-EAA5,Camila,Lergan,Female,23,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Divorced,67558,1,No,31/03/2018,No,4,1,1,1,8/13/2021,4,5,3,1,3,2,4,4
PR6341,D7C2-EAA5,Camila,Lergan,Female,23,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Divorced,67558,1,No,31/03/2018,No,4,1,1,1,8/13/2022,3,3,4,2,0,5,5,4
PR3887,6151-4A92,Milicent,Kiossel,Non-Binary,25,No Travel ,Technology,29,CA,White,4,Computer Science,Machine Learning Engineer,Single,105411,0,No,01/04/2018,No,4,2,4,2,4/17/2020,3,2,5,2,1,4,5,4
PR4878,6151-4A92,Milicent,Kiossel,Non-Binary,25,No Travel ,Technology,29,CA,White,4,Computer Science,Machine Learning Engineer,Single,105411,0,No,01/04/2018,No,4,2,4,2,4/17/2021,4,2,3,3,0,5,5,4
PR5956,6151-4A92,Milicent,Kiossel,Non-Binary,25,No Travel ,Technology,29,CA,White,4,Computer Science,Machine Learning Engineer,Single,105411,0,No,01/04/2018,No,4,2,4,2,4/17/2022,4,4,3,1,0,3,5,4
PR4299,EA37-AE5E,Freda,Bartolijn,Female,23,Some Travel,Sales,5,IL,White,3,Marketing ,Sales Executive,Married,69678,1,No,04/04/2018,No,4,0,0,2,9/22/2020,5,5,2,3,1,4,3,2
PR5326,EA37-AE5E,Freda,Bartolijn,Female,23,Some Travel,Sales,5,IL,White,3,Marketing ,Sales Executive,Married,69678,1,No,04/04/2018,No,4,0,0,2,9/22/2021,3,4,4,2,1,4,3,2
PR6432,EA37-AE5E,Freda,Bartolijn,Female,23,Some Travel,Sales,5,IL,White,3,Marketing ,Sales Executive,Married,69678,1,No,04/04/2018,No,4,0,0,2,9/22/2022,3,3,4,1,0,5,5,5
PR4397,41A7-9C19,Ginevra,Edson,Female,23,Some Travel,Sales,8,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Married,78937,1,No,10/04/2018,No,4,0,3,0,11/05/2020,5,2,2,1,3,5,3,2
PR5438,41A7-9C19,Ginevra,Edson,Female,23,Some Travel,Sales,8,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Married,78937,1,No,10/04/2018,No,4,0,3,0,11/05/2021,4,5,4,3,1,2,4,4
PR6551,41A7-9C19,Ginevra,Edson,Female,23,Some Travel,Sales,8,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Married,78937,1,No,10/04/2018,No,4,0,3,0,11/05/2022,3,2,5,3,0,5,3,3
PR4271,A409-26AC,Agretha,Shakelade,Non-Binary,25,Frequent Traveller,Technology,34,NY,Black or African American,1,Computer Science,Engineering Manager,Married,170803,0,No,20/04/2018,No,4,2,2,3,09/07/2020,5,4,3,1,1,3,5,4
PR5298,A409-26AC,Agretha,Shakelade,Non-Binary,25,Frequent Traveller,Technology,34,NY,Black or African American,1,Computer Science,Engineering Manager,Married,170803,0,No,20/04/2018,No,4,2,2,3,09/07/2021,1,1,2,3,0,2,3,3
